Datetime,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S5(O3),T,RH,AH
2004-03-20 17:00:00,1392.25,967.25,929.75,94.0,941.25,19.050000190735,43.799999237061,0.9555676139883592
2004-03-20 18:00:00,1452.25,1063.0,855.5,110.0,1146.0,18.474999427795,46.27499961853,0.9744157935222261
2004-03-20 19:00:00,1633.0,1199.25,734.0,136.0,1416.5,17.375000476837,51.64999961853,1.0159160208541784
2004-03-20 20:00:00,1624.5,1191.0,732.75,139.0,1442.0,17.099999904633,51.275000572205,0.9914149198779423
2004-03-20 21:00:00,1534.5,1108.0,785.25,125.0,1323.25,16.424999713898,53.750000953674,0.9963505495820641
2004-03-20 22:00:00,1322.5,973.25,863.75,111.0,1125.0,16.22500038147,55.35000038147,1.0132297406425828
2004-03-20 23:00:00,1309.0,937.0,904.75,97.0,1035.5,15.924999952316,57.650000572205,1.035643695780281
2004-03-21 00:00:00,1455.5,999.0,835.0,107.0,1202.25,15.724999904633,58.599999427795,1.0395524144223816
2004-03-21 01:00:00,1299.5,872.0,940.5,90.0,1054.25,15.125,60.875,1.0398134971272617
2004-03-21 02:00:00,1202.5,823.0,1003.75,84.0,903.0,15.575000047684,56.624999046326,0.9950738671065907
2004-03-21 03:00:00,1194.75,836.0,987.0,,884.5,15.200000047684,57.925000190735,0.9941234112526041
2004-03-21 04:00:00,1116.75,802.0,1028.5,87.0,817.75,15.375,57.75,1.0021288587677117
2004-03-21 05:00:00,1061.75,710.5,1135.75,66.0,700.0,14.900000095367,60.550000190735,1.0196493691425061
2004-03-21 06:00:00,947.0,593.66666666667,1300.0,36.0,580.33333333333,14.46666653951,62.966665903727,1.0316166826993762
2004-03-21 07:00:00,1065.0,687.25,1142.5,62.0,814.5,14.150000095367,66.200002670288,1.062981061198427
2004-03-21 08:00:00,1154.5,734.0,1061.75,91.0,1035.0,14.474999904633,65.299999237061,1.0704110398315458
2004-03-21 09:00:00,1220.25,781.5,995.75,89.0,1067.25,15.299999952316,62.125000953674,1.0729579562585787
2004-03-21 10:00:00,1300.75,861.75,913.5,93.0,1114.0,16.325000286102,59.000000953674,1.0868383648056317
2004-03-21 11:00:00,1279.25,869.75,911.25,81.0,1000.0,18.874999523163,49.574999809265,1.0699727285957743
2004-03-21 12:00:00,1267.0,882.75,952.75,82.0,905.75,19.375,46.050000190735,1.0249166209922151
2004-03-21 13:00:00,1238.75,847.75,980.5,80.0,822.25,20.775000095367,41.625000953674,1.0091328441263598
2004-03-21 14:00:00,1128.25,742.25,1143.75,48.0,610.25,21.375,40.27499961853,1.0125968630874393
2004-03-21 15:00:00,1242.75,916.25,962.0,61.0,656.75,21.224999904633,39.299999237061,0.9791469568536468
2004-03-21 16:00:00,1208.0,853.0,1059.75,89.0,646.75,20.27499961853,38.025000572205,0.8942139410459629
2004-03-21 17:00:00,1306.25,937.5,960.75,105.0,762.0,19.400000095367,41.299999237061,0.9206089496468213
2004-03-21 18:00:00,1545.5,1151.0,769.25,116.0,1122.0,18.52499961853,43.800000190735,0.9251510104646707
2004-03-21 19:00:00,1501.0,1070.5,823.0,119.0,1130.25,17.775000095367,48.050001144409,0.9688894556880965
2004-03-21 20:00:00,1604.75,1153.0,769.25,144.0,1636.75,17.89999961853,46.85000038147,0.9520444991719951
2004-03-21 21:00:00,1315.5,973.5,883.25,123.0,1272.25,17.425000190735,49.10000038147,0.9687679646444459
2004-03-21 22:00:00,1195.0,898.25,933.25,105.0,1098.0,16.97500038147,51.675001144409,0.991390722670476
2004-03-21 23:00:00,1211.0,896.25,920.25,93.0,1066.25,16.39999961853,55.10000038147,1.0197771425065039
2004-03-22 00:00:00,1161.25,815.25,995.25,86.0,909.0,16.125000476837,60.025000572205,1.0919379224667545
2004-03-22 01:00:00,1095.25,767.0,1050.25,76.0,818.25,15.824999809265,60.52499961853,1.0804773134011116
2004-03-22 02:00:00,897.0,562.5,1416.5,33.0,472.25,16.325000524521,56.950000762939,1.0490753496476835
2004-03-22 03:00:00,842.0,468.0,1812.75,,393.5,16.924999713898,53.900000572205,1.0308562690618497
2004-03-22 04:00:00,853.75,481.25,1755.5,27.0,396.25,16.100000143051,55.900000572205,1.015304130935898
2004-03-22 05:00:00,845.0,472.25,1785.75,23.0,378.25,16.525000095367,53.874999046326,1.0049393615506244
2004-03-22 06:00:00,941.5,586.0,1479.5,46.0,432.0,16.375,53.999999046326,0.9978546885702252
2004-03-22 07:00:00,1090.25,768.25,1072.0,76.0,699.0,15.674999952316,57.64999961853,1.0194861727865518
2004-03-22 08:00:00,1514.25,1230.25,732.0,116.0,1252.25,15.799999952316,53.699999809265,0.9571330274866426
2004-03-22 09:00:00,1378.75,1251.75,711.0,115.0,1236.75,17.375,42.099999427795,0.828074790777483
2004-03-22 10:00:00,1074.25,854.25,1031.75,83.0,772.0,17.900000095367,38.35000038147,0.7793149986854928
2004-03-22 11:00:00,1089.75,867.75,1025.75,87.0,765.75,18.549999713898,36.699999809265,0.7763806752548089
2004-03-22 12:00:00,1109.5,964.25,947.25,90.0,828.75,21.0,29.550000190735,0.7262509900901662
2004-03-22 13:00:00,1101.75,994.25,954.75,87.0,783.0,21.349999904633,28.14999961853,0.7066788394352187
2004-03-22 14:00:00,1099.5,1020.5,951.75,99.0,822.0,21.300000190735,26.125,0.6538603351856797
2004-03-22 15:00:00,1093.75,1002.5,965.0,99.0,813.0,21.25,26.77499961853,0.6681019007634191
2004-03-22 16:00:00,1075.5,1034.0,964.25,101.0,812.5,21.324999809265,24.175000190735,0.6059722402809583
2004-03-22 17:00:00,1151.75,1061.75,928.0,103.0,849.5,20.22500038147,28.5,0.6681783824059524
2004-03-22 18:00:00,1406.75,1249.25,720.0,129.0,1275.75,16.974999904633,43.075000762939,0.8263987212238713
2004-03-22 19:00:00,1437.5,1324.75,677.5,143.0,1400.75,15.599999904633,47.424999237061,0.8347152530947474
2004-03-22 20:00:00,1424.5,1325.25,678.0,146.0,1355.75,15.275000095367,47.425000190735,0.8177834352481763
2004-03-22 21:00:00,1278.5,1131.25,775.25,124.0,1243.0,14.524999856949,49.724999427795,0.8176931732751006
2004-03-22 22:00:00,1131.75,916.25,920.0,113.0,1082.5,13.924999952316,52.0,0.8230932364528829
2004-03-22 23:00:00,1006.25,728.75,1141.75,80.0,795.0,14.474999666214,49.449999809265,0.8105945717127214
2004-03-23 00:00:00,982.25,699.5,1204.25,72.0,735.0,13.799999952316,51.39999961853,0.8071384129292277
2004-03-23 01:00:00,968.5,635.75,1271.0,64.0,684.0,14.000000238419,51.324999809265,0.8162997807682635
2004-03-23 02:00:00,940.5,621.25,1298.25,70.0,714.25,12.950000047684,56.774998664856,0.8443615182096388
2004-03-23 03:00:00,892.0,522.25,1522.25,,456.0,11.049999952316,70.049999237061,0.9214781997356969
2004-03-23 04:00:00,855.0,477.75,1700.75,31.0,401.25,10.075000286102,76.825000762939,0.9483165474813703
2004-03-23 05:00:00,833.75,458.75,1908.0,22.0,361.25,8.8250002861023,80.450000762939,0.9147006711156319
2004-03-23 06:00:00,908.5,566.5,1542.0,47.0,417.75,9.5750000476837,75.375,0.900402824847413
2004-03-23 07:00:00,1061.0,744.5,1178.25,88.0,616.25,9.7999999523163,74.999998092651,0.909254703700678
2004-03-23 08:00:00,1440.75,1123.75,851.0,130.0,1088.5,10.0,74.224998474121,0.9117336187539158
2004-03-23 09:00:00,1498.25,1324.5,684.25,132.0,1328.75,11.150000095367,69.724998474121,0.9231838171879531
2004-03-23 10:00:00,1342.75,1185.25,760.0,132.0,1310.5,12.0,62.924999237061,0.8803110590017909
2004-03-23 11:00:00,1308.0,1165.5,791.75,131.0,1236.0,12.775000333786,55.824999809265,0.8209580692971273
2004-03-23 12:00:00,1209.0,1097.25,836.5,129.0,1147.25,13.125,54.75,0.823433468722959
2004-03-23 13:00:00,1310.25,1206.5,770.25,132.0,1301.0,13.75,53.350001335144,0.8350917176674897
2004-03-23 14:00:00,1170.75,1064.25,880.5,110.0,1096.5,16.025000095367,42.449999809265,0.7673916089486096
2004-03-23 15:00:00,1112.0,980.0,923.75,99.0,900.25,14.099999904633,49.800000190735,0.7971041564397974
2004-03-23 16:00:00,1132.0,927.0,944.25,100.0,780.5,11.974999904633,61.125000953674,0.8537496126514045
2004-03-23 17:00:00,1225.0,1111.25,817.75,122.0,1013.25,13.599999904633,54.599999427795,0.8465137107145668
2004-03-23 18:00:00,1064.5,952.75,961.75,97.0,789.75,13.650000095367,49.475001335144,0.7695091509871899
2004-03-23 19:00:00,1236.25,1084.0,853.5,112.0,1059.0,11.674999952316,57.099999427795,0.7822086129070637
2004-03-23 20:00:00,1308.5,1126.25,812.0,128.0,1204.75,11.474999904633,58.174999237061,0.7866766040131471
2004-03-23 21:00:00,1089.0,884.0,1006.0,101.0,974.5,12.600000143051,54.200000762939,0.7881456666289758
2004-03-23 22:00:00,999.66666666667,776.0,1141.3333333333,96.0,896.0,11.966666857402,54.900000254313,0.7663906589383694
2004-03-23 23:00:00,1041.25,781.75,1105.25,86.0,911.0,11.000000238419,61.449999809265,0.8057247626291152
2004-03-24 00:00:00,1044.75,756.0,1136.75,85.0,901.5,11.075000047684,62.224999427795,0.8198751141487293
2004-03-24 01:00:00,997.25,744.0,1150.5,79.0,831.75,10.775000095367,62.549999237061,0.8082234801814543
2004-03-24 02:00:00,948.25,634.0,1319.75,61.0,715.0,11.299999952316,60.024998664856,0.8025317149791713
2004-03-24 03:00:00,878.25,550.75,1492.75,,683.25,10.575000047684,61.599999427795,0.7856379642355912
2004-03-24 04:00:00,907.5,558.75,1477.25,66.0,720.5,10.225000143051,62.675000190735,0.7812817106763932
2004-03-24 05:00:00,892.25,521.75,1572.0,54.0,647.75,10.875,58.64999961853,0.7627818896319655
2004-03-24 06:00:00,953.75,561.0,1495.75,57.0,612.25,10.75,57.224999427795,0.7382145238490284
2004-03-24 07:00:00,1045.25,750.75,1185.75,75.0,799.75,10.375,59.22500038147,0.7455494117085614
2004-03-24 08:00:00,1382.75,1109.0,831.5,97.0,1172.5,10.975000143051,57.299999237061,0.7500896894409064
2004-03-24 09:00:00,1597.25,1395.25,652.0,110.0,1518.5,11.200000047684,56.949999809265,0.7564914394511036
2004-03-24 10:00:00,1317.5,1123.5,761.75,113.0,1286.5,12.100000143051,54.925000190735,0.7733693595230158
2004-03-24 11:00:00,1137.75,897.5,950.0,88.0,965.5,15.074999570847,44.25,0.7534549507396582
2004-03-24 12:00:00,1097.5,842.0,1012.25,85.0,827.75,15.599999904633,40.599999427795,0.7145901811957243
2004-03-24 13:00:00,1117.5,927.0,958.75,96.0,824.5,16.874999523163,34.599999427795,0.6596749224621096
2004-03-24 14:00:00,1170.25,1008.5,879.0,106.0,872.0,16.649999856949,35.625,0.6697356415533213
2004-03-24 15:00:00,1112.25,842.25,1015.25,91.0,679.5,11.325000047684,63.875000953674,0.8553928124098029
2004-03-24 16:00:00,1389.5,1027.5,828.75,126.0,1002.25,9.625,81.099998474121,0.9719787235472275
2004-03-24 17:00:00,1353.25,1095.75,773.75,130.0,1159.0,11.724999904633,69.10000038147,0.9496639741360771
2004-03-24 18:00:00,1260.25,1049.75,828.25,111.0,978.75,10.675000190735,68.5,0.879355586348885
2004-03-24 19:00:00,1501.25,1302.0,680.75,134.0,1311.25,10.674999952316,67.324998855591,0.8642717215244782
2004-03-24 20:00:00,1272.5,1129.5,795.25,136.0,1071.25,10.775000095367,65.674999237061,0.848602351586309
2004-03-24 21:00:00,1178.5,954.5,927.75,125.0,898.5,10.349999904633,66.324998855591,0.8335645684953101
2004-03-24 22:00:00,1046.75,809.0,1064.25,108.0,766.0,10.050000190735,66.924999237061,0.8247612751599469
2004-03-24 23:00:00,972.5,739.25,1186.25,87.0,589.0,10.425000190735,61.10000038147,0.7716687735626684
2004-03-25 00:00:00,997.0,737.0,1167.75,89.0,630.75,10.325000047684,59.89999961853,0.7515871246815314
2004-03-25 01:00:00,969.5,620.5,1399.5,58.0,478.5,11.049999952316,58.425001144409,0.7685562521123138
2004-03-25 02:00:00,902.0,567.5,1450.25,54.0,478.5,9.0999999046326,68.14999961853,0.7890407878709773
2004-03-25 03:00:00,921.25,538.0,1564.0,,417.0,9.4749999046326,68.175001144409,0.8090593451073614
2004-03-25 04:00:00,858.25,489.5,1706.75,28.0,377.5,9.3249998092651,72.299999237061,0.8495878268395908
2004-03-25 05:00:00,878.0,456.75,1934.5,20.0,343.5,9.8999998569489,66.800001144409,0.8151706050190269
2004-03-25 06:00:00,892.5,539.75,1603.75,51.0,412.5,7.5500000715256,83.224998474121,0.8694953342019478
2004-03-25 07:00:00,1038.0,697.0,1260.25,82.0,604.75,8.0750002861023,78.97500038147,0.8544201662683033
2004-03-25 08:00:00,1319.5,1034.75,902.25,112.0,990.75,8.7249999046326,74.624998092651,0.8428838983819366
2004-03-25 09:00:00,1352.75,1234.5,740.25,119.0,1175.25,8.5999999046326,75.125,0.8415465744384171
2004-03-25 10:00:00,1133.25,933.25,969.0,99.0,922.75,9.7000000476837,69.650001525879,0.8388719696253087
2004-03-25 11:00:00,1065.5,849.25,1039.0,98.0,828.5,11.0,64.425000190735,0.8447325849019058
2004-03-25 12:00:00,1026.5,808.75,1081.0,88.0,732.75,13.599999904633,52.950000762939,0.8209322728556079
2004-03-25 13:00:00,1105.5,935.0,957.5,96.0,819.25,14.175000190735,48.375,0.7779993118526018
2004-03-25 14:00:00,1037.75,906.5,976.0,81.0,723.25,14.174999952316,46.25,0.743823620206029
2004-03-25 15:00:00,1084.0,924.25,986.25,92.0,786.0,16.024999856949,41.27499961853,0.7461504837383152
2004-03-25 16:00:00,1104.5,982.25,939.25,105.0,850.0,17.674999713898,35.400000572205,0.7093956696895586
2004-03-25 17:00:00,1101.75,956.5,968.0,88.0,819.5,17.074999809265,37.425000190735,0.7224948100948272
2004-03-25 18:00:00,1239.75,1137.25,835.75,103.0,990.5,14.924999952316,40.525000572205,0.6835131119469691
2004-03-25 19:00:00,1443.25,1418.0,666.25,141.0,1454.25,13.350000143051,47.800000190735,0.7293381777681275
2004-03-25 20:00:00,1389.0,1341.0,691.5,133.0,1487.5,12.599999904633,52.549999237061,0.7641522686708787
2004-03-25 21:00:00,1182.75,989.25,904.0,119.0,1205.0,12.225000143051,53.22500038147,0.7555004761179079
2004-03-25 22:00:00,1014.25,797.75,1083.0,106.0,909.0,10.550000190735,56.075000762939,0.714007352739794
2004-03-25 23:00:00,978.5,736.0,1153.75,92.0,768.5,9.9250001907349,59.52499961853,0.7275838856465283
2004-03-26 00:00:00,1047.5,787.0,1098.25,97.0,834.5,9.625,61.10000038147,0.7322799198136483
2004-03-26 01:00:00,1023.75,753.25,1131.0,91.0,793.0,9.7000000476837,61.64999961853,0.7425191022886072
2004-03-26 02:00:00,973.5,690.0,1207.5,83.0,733.25,9.4000000953674,62.64999961853,0.7398339473297111
2004-03-26 03:00:00,861.5,561.0,1449.25,,501.75,8.1750001907349,68.450000762939,0.7454836148861783
2004-03-26 04:00:00,924.5,602.0,1398.0,59.0,562.25,7.9750001430511,69.39999961853,0.7458585473426417
2004-03-26 05:00:00,951.5,653.75,1209.75,73.0,832.25,7.7250000238419,72.424999237061,0.7655338358715296
2004-03-26 06:00:00,1004.75,713.25,1130.0,78.0,923.5,7.9750002622604,71.75,0.7711145747825517
2004-03-26 07:00:00,1122.0,841.5,1014.75,90.0,974.25,8.5000001192093,66.27499961853,0.7375123781122757
2004-03-26 08:00:00,1350.75,1201.0,783.25,110.0,1306.75,9.7750000953674,59.60000038147,0.7213704052298594
2004-03-26 09:00:00,1407.75,1278.0,681.75,114.0,1480.75,11.150000095367,56.97500038147,0.7543693006457773
2004-03-26 10:00:00,1303.75,1141.5,771.75,119.0,1404.75,14.849999904633,44.125,0.7407076402903807
2004-03-26 11:00:00,1206.75,1098.0,826.0,121.0,1194.75,16.849999904633,35.349999427795,0.6729230427307409
2004-03-26 12:00:00,1099.25,1013.5,947.75,97.0,867.75,19.224999904633,27.099999904633,0.5976243895607846
2004-03-26 13:00:00,1105.6666666667,1068.0,914.66666666667,99.0,874.0,19.099999745687,26.233332951864,0.5740849012491405
2004-03-26 14:00:00,1009.25,916.25,1015.0,85.0,738.0,16.349999904633,30.799999713898,0.5682559747419185
2004-03-26 15:00:00,961.75,776.0,1151.5,75.0,549.75,14.174999952316,36.825000286102,0.592244433013977
2004-03-26 16:00:00,1093.25,932.5,975.5,87.0,776.75,13.449999809265,40.974999427795,0.6292128397022791
2004-03-26 17:00:00,1179.75,1022.5,886.25,102.0,966.25,14.224999904633,43.274998664856,0.6981943882559115
2004-03-26 18:00:00,1168.0,1037.0,868.25,105.0,989.75,12.075000047684,45.550000190735,0.6403309171830182
2004-03-26 19:00:00,1167.5,1063.0,875.5,98.0,943.5,10.375,48.02499961853,0.6045590541541206
2004-03-26 20:00:00,1139.5,999.5,916.0,93.0,962.0,10.0,51.125,0.627987635123302
2004-03-26 21:00:00,1000.75,811.0,1097.25,91.0,777.75,9.8250000476837,50.824999809265,0.617182802411024
2004-03-26 22:00:00,953.0,743.0,1185.25,85.0,689.5,9.6749999523163,50.425000190735,0.6063281126407005
2004-03-26 23:00:00,971.5,714.5,1236.5,74.0,643.5,9.8500001430511,50.175000190735,0.6102893815255749
2004-03-27 00:00:00,1021.0,775.75,1143.75,87.0,753.0,9.400000333786,53.35000038147,0.6300102511032551
2004-03-27 01:00:00,940.0,663.5,1289.5,79.0,646.0,8.625,57.824999809265,0.6488249169079522
2004-03-27 02:00:00,1045.5,735.75,1142.25,78.0,838.25,8.125,62.14999961853,0.6746284144009465
2004-03-27 03:00:00,1026.0,699.0,1191.0,,851.25,7.8749998807907,63.474999427795,0.6776614806800293
2004-03-27 04:00:00,983.25,697.75,1209.0,63.0,800.75,7.3500000238419,64.825000762939,0.6682863838741225
2004-03-27 05:00:00,915.25,578.25,1417.0,48.0,665.0,8.2499998807907,58.875000953674,0.6444011605636348
2004-03-27 06:00:00,934.75,615.25,1373.0,59.0,717.0,6.3250000476837,66.599999427795,0.6410221565623528
2004-03-27 07:00:00,976.25,668.5,1270.25,65.0,794.5,7.1500000953674,62.875,0.6395822960862745
2004-03-27 08:00:00,1123.75,842.0,1049.75,71.0,935.5,7.1500000953674,63.89999961853,0.6500088823209779
2004-03-27 09:00:00,1162.5,918.5,921.5,84.0,1075.5,11.074999809265,50.499999046326,0.6653867773666517
2004-03-27 10:00:00,1166.5,966.25,941.5,93.0,1016.0,15.475000143051,36.14999961853,0.6312750080205722
2004-03-27 11:00:00,1120.75,955.25,991.75,99.0,833.75,17.849999904633,29.224999904633,0.5920464600312022
2004-03-27 12:00:00,1071.25,939.75,993.75,93.0,756.25,17.624999761581,30.099999904633,0.6013167306092636
2004-03-27 13:00:00,1064.75,978.75,949.5,96.0,766.0,19.074999809265,26.825000286102,0.586131112165905
2004-03-27 14:00:00,1157.25,1071.5,888.25,114.0,904.75,17.699999809265,28.574999809265,0.5735160349840353
2004-03-27 15:00:00,1046.25,882.5,1051.25,101.0,765.0,17.775000095367,28.449999809265,0.5736712627057369
2004-03-27 16:00:00,1147.0,1042.0,933.5,108.0,830.25,18.724999904633,25.974999904633,0.5554589378581296
2004-03-27 17:00:00,1118.75,1022.25,916.25,117.0,853.25,17.075000286102,31.275000095367,0.6037682247484637
2004-03-27 18:00:00,1209.5,1061.75,885.5,125.0,980.5,15.824999809265,36.074998855591,0.6440019510963166
2004-03-27 19:00:00,1305.75,1079.25,826.75,133.0,1285.75,14.674999952316,40.099999427795,0.6657200374161357
2004-03-27 20:00:00,1257.5,1056.75,840.5,119.0,1243.5,13.649999856949,44.949999809265,0.699129554929824
2004-03-27 21:00:00,1148.25,930.25,947.5,107.0,1056.25,12.5,48.075000762939,0.694596122292269
2004-03-27 22:00:00,1107.75,847.5,1022.75,96.0,1003.0,11.849999904633,50.824999809265,0.704175163007097
2004-03-27 23:00:00,1230.75,923.75,906.0,105.0,1244.5,10.924999952316,56.14999961853,0.7326481760306406
2004-03-28 00:00:00,1292.5,936.75,929.75,102.0,1200.25,10.875,55.949999809265,0.7276666130776173
2004-03-28 01:00:00,1274.25,912.0,939.25,97.0,1188.0,10.300000190735,58.10000038147,0.727811710387278
2004-03-28 02:00:00,1135.25,827.25,1012.75,79.0,1070.0,9.3000001907349,62.175000190735,0.7294090479235076
2004-03-28 03:00:00,1151.0,911.25,935.25,,1074.5,8.2000000476837,66.700000762939,0.7276304381913364
2004-03-28 04:00:00,1009.5,769.25,1109.75,69.0,895.25,8.3000000715256,64.875001907349,0.7124307169300036
2004-03-28 05:00:00,869.75,626.0,1325.0,52.0,755.25,9.6000001430511,58.5,0.6999687486603463
2004-03-28 06:00:00,983.0,688.25,1250.75,62.0,805.5,7.6750000715256,66.35000038147,0.6989901525427645
2004-03-28 07:00:00,995.25,690.5,1219.0,69.0,836.25,7.4250000715256,67.97500038147,0.7042758342585153
2004-03-28 08:00:00,1024.25,747.25,1136.0,75.0,897.25,9.6500000953674,58.599998474121,0.7034715294078068
2004-03-28 09:00:00,1163.0,879.75,958.5,83.0,1073.0,12.5,50.125,0.724214874204227
2004-03-28 10:00:00,1217.75,938.0,917.75,94.0,1088.0,16.825000286102,36.924999237061,0.7018082557636076
2004-03-28 11:00:00,1210.0,957.5,932.5,96.0,1036.0,19.175000190735,31.325000286102,0.6886775268735442
2004-03-28 12:00:00,1113.5,886.5,1020.25,86.0,768.25,21.300000190735,26.400000095367,0.6607430779429146
2004-03-28 13:00:00,994.5,796.0,1159.25,72.0,587.25,21.224999904633,23.14999961853,0.5767748630455667
2004-03-28 14:00:00,926.5,699.75,1285.0,53.0,452.0,18.625,25.025000095367,0.5318540525193962
2004-03-28 15:00:00,1001.5,753.5,1188.5,65.0,469.75,18.049999713898,27.275000095367,0.5594339224287499
2004-03-28 16:00:00,986.75,727.25,1212.75,70.0,501.75,18.199999809265,28.25,0.584836833830443
2004-03-28 17:00:00,993.0,713.5,1216.5,75.0,515.5,17.049999713898,31.375,0.6047552989864466
2004-03-28 18:00:00,1011.5,745.75,1174.25,86.0,554.5,15.625,35.0,0.6169967172353186
2004-03-28 19:00:00,1113.75,822.75,1067.5,94.0,670.75,14.100000143051,40.22500038147,0.6438456899717052
2004-03-28 20:00:00,1093.25,788.5,1101.75,103.0,787.5,13.425000190735,43.199998855591,0.6623204318935353
2004-03-28 21:00:00,968.25,669.25,1261.0,81.0,538.25,12.325000047684,46.799999237061,0.6685970296466238
2004-03-28 22:00:00,959.75,665.5,1266.0,80.0,544.0,11.875,46.47500038147,0.6449478999799921
2004-03-28 23:00:00,942.0,647.75,1299.75,77.0,499.5,11.5,46.64999961853,0.631851844976167
2004-03-29 00:00:00,887.75,597.5,1396.25,58.0,417.25,10.625000238419,47.950000762939,0.6135454303931761
2004-03-29 01:00:00,817.75,523.5,1587.5,31.0,341.25,10.724999904633,45.775000572205,0.5895459442308844
